Instrument;last Time;Kaufpreis;last Price;TakeProfit;StopLoss;macd;macdTrigger;parabolicSAR;ema
EUR_TRY;2022-06-07T00:15;-999,266024;17,765200;17,729670;17,782970;0,006765;0,006532;17,778655;17,720266
TRY_JPY;2022-06-07T00:00;-999,266024;7,950000;7,934000;7,958000;0,003418;0,002883;7,960000;7,908545
USD_INR;2022-06-06T21:00;-999,266024;77,800000;77,644000;77,878000;0,037796;0,037520;77,753892;77,588446
USD_TRY;2022-06-07T00:00;-999,266024;16,618200;16,584960;16,634820;0,011085;0,009960;16,629755;16,536838
EUR_TRY;2022-06-07T00:15;-999,266024;17,763500;17,727970;17,781260;0,006629;0,006517;17,778655;17,720249
TRY_JPY;2022-06-07T00:00;-999,266024;7,950000;7,934000;7,958000;0,003418;0,002883;7,960000;7,908545
USD_INR;2022-06-06T21:00;-999,266024;77,800000;77,644000;77,878000;0,037796;0,037520;77,753892;77,588446
USD_TRY;2022-06-07T00:00;-999,266024;16,618200;16,584960;16,634820;0,011085;0,009960;16,629755;16,536838
EUR_TRY;2022-06-07T00:15;-999,266024;17,763400;17,727870;17,781160;0,006621;0,006516;17,778655;17,720248
TRY_JPY;2022-06-07T00:00;-999,266024;7,950000;7,934000;7,958000;0,003418;0,002883;7,960000;7,908545
USD_INR;2022-06-06T21:00;-999,266024;77,800000;77,644000;77,878000;0,037796;0,037520;77,753892;77,588446
USD_TRY;2022-06-07T00:15;-999,266024;16,618200;16,584960;16,634820;0,010751;0,010380;16,629118;16,537647
EUR_TRY;2022-06-07T00:15;-999,266024;17,764300;17,728770;17,782060;0,006693;0,006524;17,778655;17,720257
TRY_JPY;2022-06-07T00:15;-999,266024;7,940000;7,924000;7,948000;0,002760;0,002643;7,959520;7,908858
USD_INR;2022-06-06T21:00;-999,266024;77,800000;77,644000;77,878000;0,037796;0,037520;77,753892;77,588446
USD_TRY;2022-06-07T00:15;-999,266024;16,618200;16,584960;16,634820;0,010751;0,010380;16,629118;16,537647
EUR_TRY;2022-06-07T00:15;-999,266024;17,764100;17,728570;17,781860;0,006677;0,006522;17,778655;17,720255
TRY_JPY;2022-06-07T00:15;-999,266024;7,950000;7,934000;7,958000;0,003557;0,002732;7,959520;7,908958
EUR_HUF;2022-06-07T10:15;-999,288907;390,140000;389,359000;390,531000;0,527084;0,499027;389,174000;389,918905
EUR_DKK;2022-06-07T10:15;-999,288907;7,439400;7,424520;7,446840;0,000131;0,000134;7,439267;7,438958
USD_MXN;2022-06-07T10:15;-999,288907;19,529200;19,490140;19,548730;-0,008429;-0,006982;19,548745;19,557744
GBP_USD;2022-06-07T10:15;-999,288907;1,251300;1,248800;1,252550;0,000478;0,000102;1,252875;1,252103
CAD_CHF;2022-06-07T10:15;-999,288907;0,775100;0,773550;0,775880;0,000929;0,000726;0,775580;0,768362
EUR_GBP;2022-06-07T10:15;-999,288907;0,853200;0,851490;0,854050;-0,000387;-0,000008;0,854394;0,854832
GBP_CHF;2022-06-07T10:15;-999,288907;1,221600;1,219160;1,222820;0,001853;0,001253;1,218433;1,211056
USD_THB;2022-06-07T10:15;-999,288907;34,470000;34,401000;34,505000;0,003810;0,005454;34,477004;34,384526
USD_ZAR;2022-06-07T10:15;-999,288907;15,398700;15,367900;15,414100;-0,025184;-0,019782;15,445143;15,465555
EUR_NOK;2022-06-07T10:15;-999,288907;10,141900;10,121620;10,152040;0,012059;0,012684;10,131182;10,097524
GBP_PLN;2022-06-07T10:15;-999,288907;5,373900;5,363150;5,379270;0,001007;-0,001288;5,360787;5,365257
EUR_HKD;2022-06-07T10:15;-999,288907;8,375800;8,359050;8,384180;-0,000526;0,000846;8,388224;8,397935
CHF_JPY;2022-06-07T10:15;-999,288907;135,910000;135,638000;136,046000;-0,131895;-0,089769;136,201411;135,913020
USD_SEK;2022-06-07T10:15;1998,577814;9,835600;9,855270;9,825760;0,004128;0,003982;9,819188;9,784469
GBP_SGD;2022-06-07T10:15;-999,288907;1,721500;1,718060;1,723220;-0,000129;-0,000628;1,719967;1,722501
CAD_CHF;2022-06-07T10:30;-999,267136;0,776100;0,774550;0,776880;0,001067;0,000800;0,775923;0,768448
GBP_CHF;2022-06-07T10:30;-999,267136;1,221800;1,219360;1,223020;0,002001;0,001423;1,219199;1,211177
USD_THB;2022-06-07T10:30;-999,267136;34,460000;34,391000;34,495000;0,003040;0,004794;34,475324;34,385277
USD_ZAR;2022-06-07T10:30;-999,267136;15,362100;15,331380;15,377460;-0,029381;-0,021759;15,439022;15,464313
USD_SEK;2022-06-07T10:30;-999,267136;9,833900;9,814230;9,843730;0,004044;0,004065;9,821200;9,784921
GBP_HKD;2022-06-07T10:30;-999,267136;9,817500;9,797870;9,827320;0,004378;0,001763;9,827305;9,823671
EUR_NZD;2022-06-07T10:30;-999,267136;1,653900;1,650590;1,655550;0,000439;0,000827;1,655720;1,648269
SGD_CHF;2022-06-07T10:30;-999,267136;0,710100;0,708680;0,710810;0,001206;0,001039;0,708956;0,703120
AUD_SGD;2022-06-07T10:30;-999,267136;0,988800;0,986820;0,989790;-0,000293;-0,000163;0,989505;0,990611
EUR_JPY;2022-06-07T10:30;-999,267136;141,730000;141,446000;141,872000;0,017439;0,044236;141,828765;140,726463
USD_CHF;2022-06-07T10:30;-999,267136;0,976700;0,974750;0,977680;0,001193;0,000985;0,975923;0,967284
USD_TRY;2022-06-07T10:30;-999,267136;16,746800;16,713310;16,763550;0,028781;0,031671;16,719298;16,583860
GBP_JPY;2022-06-07T10:30;-999,267136;166,040000;165,707000;166,207000;0,102930;0,069805;166,151213;164,620953
EUR_TRY;2022-06-07T10:30;-999,267136;17,884800;17,849030;17,902680;0,029519;0,034760;17,847652;17,751220
USD_JPY;2022-06-07T10:30;-999,267136;132,710000;132,444000;132,843000;0,025135;0,034603;132,743198;131,472782
GBP_ZAR;2022-06-07T10:30;-999,267136;19,222300;19,183860;19,241520;-0,028309;-0,024117;19,283581;19,363698
SGD_JPY;2022-06-07T10:30;-999,267136;96,480000;96,287000;96,577000;0,063717;0,068676;96,399723;95,568266
USD_CZK;2022-06-07T10:30;-999,267136;23,168000;23,121660;23,191170;0,004337;0,001744;23,144846;23,087374
ZAR_JPY;2022-06-07T10:30;-999,267136;8,640000;8,622000;8,649000;0,018273;0,014096;8,598427;8,498265
TRY_JPY;2022-06-07T10:30;-999,267136;7,920000;7,904000;7,928000;-0,011908;-0,012793;7,940461;7,924244
USD_DKK;2022-06-07T10:30;-999,267136;6,966100;6,952170;6,973070;0,000599;-0,000237;6,960507;6,949710
EUR_PLN;2022-06-07T10:30;-999,267136;4,583200;4,574030;4,587780;-0,001259;-0,001193;4,581256;4,586564
AUD_CAD;2022-06-07T10:45;-999,267136;0,904600;0,902790;0,905500;-0,000032;0,000190;0,906531;0,906396
CAD_SGD;2022-06-07T10:45;-999,267136;1,093200;1,091010;1,094290;-0,000279;-0,000451;1,092108;1,092867
GBP_NZD;2022-06-07T10:45;-999,267136;1,937800;1,933920;1,939740;0,001447;0,001241;1,936112;1,928245
CHF_ZAR;2022-06-07T10:45;-999,267136;15,728500;15,697040;15,744230;-0,051108;-0,040963;15,775918;15,984902
USD_CNH;2022-06-07T10:45;-999,267136;6,669400;6,656060;6,676070;0,000543;0,001317;6,676558;6,660346
NZD_USD;2022-06-07T10:45;-999,267136;0,645700;0,644410;0,646350;-0,000183;-0,000271;0,645004;0,649317
AUD_NZD;2022-06-07T10:45;-999,267136;1,113400;1,111170;1,114510;0,000527;0,000757;1,112892;1,108930
NZD_HKD;2022-06-07T10:30;-999,267136;5,066800;5,056670;5,071870;-0,001603;-0,002187;5,070986;5,094821
USD_NOK;2022-06-07T10:45;-999,267136;9,494600;9,475610;9,504090;0,011245;0,011533;9,475187;9,434644
NZD_SGD;2022-06-07T10:45;-999,267136;0,888100;0,886320;0,888990;-0,000685;-0,000779;0,888597;0,893257
CAD_JPY;2022-06-07T10:45;-999,267136;105,480000;105,269000;105,586000;0,043180;0,030492;105,275061;104,457570
AUD_CHF;2022-06-07T10:45;-999,267136;0,702200;0,700800;0,702900;0,000986;0,000935;0,700861;0,696604
NZD_CHF;2022-06-07T10:45;-999,267136;0,630700;0,629440;0,631330;0,000589;0,000410;0,630659;0,628148
USD_SGD;2022-06-07T10:45;-999,267136;1,375400;1,372650;1,376780;-0,000657;-0,000626;1,376281;1,375627
EUR_SEK;2022-06-07T10:45;-999,267136;10,501300;10,480300;10,511800;0,003443;0,004640;10,509212;10,473954
HKD_JPY;2022-06-07T10:45;-999,267136;16,912400;16,878000;16,930000;0,002539;0,003631;16,901024;16,759768
AUD_HKD;2022-06-07T10:45;-999,267136;5,642100;5,630820;5,647740;0,001220;0,001579;5,647337;5,649653
AUD_JPY;2022-06-07T10:45;-999,267136;95,420000;95,229000;95,516000;0,035705;0,047455;95,631726;94,681465
EUR_ZAR;2022-06-07T10:45;-999,267136;16,402100;16,369300;16,418500;-0,034860;-0,024588;16,476709;16,551629
EUR_AUD;2022-06-07T10:45;-999,267136;1,485300;1,482330;1,486790;-0,000417;-0,000356;1,484307;1,486367
NZD_JPY;2022-06-07T10:45;-999,267136;85,690000;85,518000;85,776000;-0,009182;-0,015482;85,746080;85,376625
CHF_HKD;2022-06-07T10:45;-999,267136;8,033900;8,017830;8,041930;-0,009623;-0,008487;8,039283;8,110001
USD_CAD;2022-06-07T10:45;-999,267136;1,258000;1,255480;1,259260;-0,000297;-0,000059;1,259576;1,258685
USD_INR;2022-06-07T10:30;-999,267136;77,720000;77,564000;77,798000;0,005709;-0,005053;77,652758;77,612491
EUR_CHF;2022-06-07T10:45;-999,267136;1,043100;1,041010;1,044140;0,001175;0,001134;1,042118;1,035462
EUR_CAD;2022-06-07T10:45;-999,267136;1,343600;1,340910;1,344940;-0,000432;-0,000041;1,344690;1,347286
USD_HUF;2022-06-07T10:45;-999,267136;365,040000;364,309000;365,406000;0,484754;0,466577;364,476669;364,293473
NZD_CAD;2022-06-07T10:45;-999,267136;0,812300;0,810680;0,813110;-0,000427;-0,000383;0,813037;0,817324
EUR_SGD;2022-06-07T10:45;-999,267136;1,468900;1,465960;1,470370;-0,000834;-0,000641;1,469353;1,472435
AUD_USD;2022-06-07T10:45;-999,267136;0,719000;0,717560;0,719720;0,000140;0,000185;0,719807;0,720075
EUR_USD;2022-06-07T10:45;-999,267136;1,068000;1,065860;1,069070;-0,000089;0,000020;1,068144;1,070328
GBP_AUD;2022-06-07T10:45;-999,267136;1,740400;1,736920;1,742140;0,000482;-0,000063;1,736425;1,738768
USD_PLN;2022-06-07T10:45;-999,267136;4,291500;4,282920;4,295790;-0,000737;-0,001153;4,287638;4,284825
CAD_HKD;2022-06-07T10:45;-999,267136;6,237100;6,224630;6,243340;0,001594;0,000433;6,227861;6,232895
GBP_CAD;2022-06-07T10:45;-999,267136;1,574400;1,571250;1,575970;0,000368;0,000271;1,577005;1,576082
USD_THB;2022-06-07T10:30;-999,267136;34,460000;34,391000;34,495000;0,003040;0,004794;34,475324;34,385277
USD_TRY;2022-06-07T10:45;-999,267136;16,746700;16,713210;16,763450;0,027552;0,031335;16,722190;16,585480
EUR_TRY;2022-06-07T10:45;-999,267136;17,888100;17,852320;17,905990;0,028113;0,033840;17,850169;17,752578
TRY_JPY;2022-06-07T10:30;-999,267136;7,920000;7,904000;7,928000;-0,011908;-0,012793;7,940461;7,924244
USD_THB;2022-06-07T10:45;-999,267136;34,460000;34,391000;34,495000;0,002401;0,004311;34,473778;34,386020
USD_TRY;2022-06-07T10:45;-999,267136;16,746800;16,713310;16,763550;0,027560;0,031335;16,722190;16,585481
EUR_TRY;2022-06-07T10:45;-999,267136;17,888400;17,852620;17,906290;0,028137;0,033842;17,850169;17,752581
TRY_JPY;2022-06-07T10:30;-999,267136;7,920000;7,904000;7,928000;-0,011908;-0,012793;7,940461;7,924244
USD_THB;2022-06-07T10:45;-999,267136;34,460000;34,391000;34,495000;0,002401;0,004311;34,473778;34,386020
USD_TRY;2022-06-07T10:45;-999,267136;16,746700;16,713210;16,763450;0,027552;0,031335;16,722190;16,585480
EUR_TRY;2022-06-07T10:45;-999,267136;17,886200;17,850430;17,904090;0,027961;0,033823;17,850169;17,752559
TRY_JPY;2022-06-07T10:30;-999,267136;7,920000;7,904000;7,928000;-0,011908;-0,012793;7,940461;7,924244
USD_THB;2022-06-07T10:45;-999,267136;34,460000;34,391000;34,495000;0,002401;0,004311;34,473778;34,386020
USD_TRY;2022-06-07T10:45;-999,267136;16,746900;16,713410;16,763650;0,027568;0,031336;16,722190;16,585482
EUR_TRY;2022-06-07T10:45;-999,267136;17,884500;17,848730;17,902380;0,027826;0,033808;17,850169;17,752542
TRY_JPY;2022-06-07T10:30;-999,267136;7,920000;7,904000;7,928000;-0,011908;-0,012793;7,940461;7,924244
USD_THB;2022-06-07T10:45;-999,267136;34,460000;34,391000;34,495000;0,002401;0,004311;34,473778;34,386020
USD_TRY;2022-06-07T10:45;-999,267136;16,746900;16,713410;16,763650;0,027568;0,031336;16,722190;16,585482
EUR_TRY;2022-06-07T10:45;-999,267014;17,889300;17,853520;17,907190;0,028209;0,033850;17,850169;17,752590
TRY_JPY;2022-06-07T10:30;-999,267014;7,920000;7,904000;7,928000;-0,011908;-0,012793;7,940461;7,924244
USD_THB;2022-06-07T10:45;-999,267014;34,460000;34,391000;34,495000;0,002401;0,004311;34,473778;34,386020
USD_TRY;2022-06-07T10:45;-999,267014;16,747600;16,714100;16,764350;0,027624;0,031343;16,722190;16,585489
EUR_TRY;2022-06-07T10:45;-999,267014;17,886700;17,850930;17,904590;0,028001;0,033827;17,850169;17,752564
TRY_JPY;2022-06-07T10:45;-999,267014;7,920000;7,904000;7,928000;-0,011554;-0,012836;7,939483;7,924201
USD_THB;2022-06-07T10:45;-999,267014;34,460000;34,391000;34,495000;0,002401;0,004311;34,473778;34,386020
USD_TRY;2022-06-07T10:45;-999,267014;16,747200;16,713710;16,763950;0,027592;0,031339;16,722190;16,585485
EUR_TRY;2022-06-07T10:45;-999,267014;17,885400;17,849630;17,903290;0,027898;0,033816;17,850169;17,752551
TRY_JPY;2022-06-07T10:45;-999,267014;7,920000;7,904000;7,928000;-0,011554;-0,012836;7,939483;7,924201
USD_THB;2022-06-07T10:45;-999,267014;34,460000;34,391000;34,495000;0,002401;0,004311;34,473778;34,386020
USD_TRY;2022-06-07T10:45;-999,267014;16,746300;16,712810;16,763050;0,027520;0,031331;16,722190;16,585476
EUR_TRY;2022-06-07T10:45;-999,267014;17,885100;17,849330;17,902990;0,027874;0,033813;17,850169;17,752548
TRY_JPY;2022-06-07T10:45;-999,267014;7,920000;7,904000;7,928000;-0,011554;-0,012836;7,939483;7,924201
USD_THB;2022-06-07T10:45;-999,267014;34,460000;34,391000;34,495000;0,002401;0,004311;34,473778;34,386020
USD_TRY;2022-06-07T10:45;-999,267014;16,747000;16,713510;16,763750;0,027576;0,031337;16,722190;16,585483
EUR_TRY;2022-06-07T10:45;-999,267014;17,887400;17,851630;17,905290;0,028057;0,033834;17,850169;17,752571
TRY_JPY;2022-06-07T10:45;-999,267014;7,920000;7,904000;7,928000;-0,011554;-0,012836;7,939483;7,924201
USD_THB;2022-06-07T10:45;-999,267014;34,460000;34,391000;34,495000;0,002401;0,004311;34,473778;34,386020
USD_TRY;2022-06-07T10:45;-999,267014;16,747400;16,713910;16,764150;0,027608;0,031341;16,722190;16,585487
EUR_TRY;2022-06-07T10:45;-999,267014;17,884800;17,849030;17,902680;0,027850;0,033811;17,850169;17,752545
TRY_JPY;2022-06-07T10:45;-999,267014;7,920000;7,904000;7,928000;-0,011554;-0,012836;7,939483;7,924201
USD_THB;2022-06-07T10:45;-999,267014;34,460000;34,391000;34,495000;0,002401;0,004311;34,473778;34,386020
USD_TRY;2022-06-07T10:45;-999,267014;16,747400;16,713910;16,764150;0,027608;0,031341;16,722190;16,585487
EUR_TRY;2022-06-07T10:45;-999,267014;17,884900;17,849130;17,902780;0,027858;0,033811;17,850169;17,752546
TRY_JPY;2022-06-07T10:45;-999,267014;7,920000;7,904000;7,928000;-0,011554;-0,012836;7,939483;7,924201
USD_THB;2022-06-07T10:45;-999,267014;34,460000;34,391000;34,495000;0,002401;0,004311;34,473778;34,386020
USD_TRY;2022-06-07T10:45;-999,267014;16,747300;16,713810;16,764050;0,027600;0,031340;16,722190;16,585486
EUR_TRY;2022-06-07T10:45;-999,267014;17,881000;17,845240;17,898880;0,027547;0,033777;17,850169;17,752507
TRY_JPY;2022-06-07T10:45;-999,267014;7,920000;7,904000;7,928000;-0,011554;-0,012836;7,939483;7,924201
USD_THB;2022-06-07T10:45;-999,267014;34,460000;34,391000;34,495000;0,002401;0,004311;34,473778;34,386020
USD_TRY;2022-06-07T10:45;-999,267014;16,747900;16,714400;16,764650;0,027648;0,031345;16,722190;16,585492
EUR_TRY;2022-06-07T10:45;-999,267014;17,879200;17,843440;17,897080;0,027403;0,033761;17,850169;17,752489
TRY_JPY;2022-06-07T10:45;-999,267014;7,920000;7,904000;7,928000;-0,011554;-0,012836;7,939483;7,924201
USD_THB;2022-06-07T10:45;-999,267014;34,460000;34,391000;34,495000;0,002401;0,004311;34,473778;34,386020
USD_TRY;2022-06-07T10:45;-999,267014;16,747800;16,714300;16,764550;0,027640;0,031344;16,722190;16,585491
EUR_TRY;2022-06-07T10:45;-999,267014;17,880100;17,844340;17,897980;0,027475;0,033769;17,850169;17,752498
TRY_JPY;2022-06-07T10:45;-999,267014;7,920000;7,904000;7,928000;-0,011554;-0,012836;7,939483;7,924201
USD_THB;2022-06-07T10:45;-999,267014;34,460000;34,391000;34,495000;0,002401;0,004311;34,473778;34,386020
USD_TRY;2022-06-07T10:45;-999,267014;16,747500;16,714010;16,764250;0,027616;0,031342;16,722190;16,585488
EUR_TRY;2022-06-07T10:45;-999,267014;17,882300;17,846540;17,900180;0,027650;0,033788;17,850169;17,752520
TRY_JPY;2022-06-07T10:45;-999,267014;7,920000;7,904000;7,928000;-0,011554;-0,012836;7,939483;7,924201
USD_THB;2022-06-07T10:45;-999,267014;34,460000;34,391000;34,495000;0,002401;0,004311;34,473778;34,386020
USD_TRY;2022-06-07T10:45;-999,267014;16,747900;16,714400;16,764650;0,027648;0,031345;16,722190;16,585492
EUR_TRY;2022-06-07T10:45;-999,267014;17,882300;17,846540;17,900180;0,027650;0,033788;17,850169;17,752520
TRY_JPY;2022-06-07T10:45;-999,267014;7,920000;7,904000;7,928000;-0,011554;-0,012836;7,939483;7,924201
USD_THB;2022-06-07T10:45;-999,267014;34,460000;34,391000;34,495000;0,002401;0,004311;34,473778;34,386020
USD_TRY;2022-06-07T10:45;-999,267014;16,747900;16,714400;16,764650;0,027648;0,031345;16,722190;16,585492
EUR_TRY;2022-06-07T10:45;-999,267014;17,882600;17,846830;17,900480;0,027674;0,033791;17,850169;17,752523
TRY_JPY;2022-06-07T10:45;-999,267014;7,920000;7,904000;7,928000;-0,011554;-0,012836;7,939483;7,924201
USD_THB;2022-06-07T10:45;-999,267014;34,460000;34,391000;34,495000;0,002401;0,004311;34,473778;34,386020
USD_TRY;2022-06-07T10:45;-999,267014;16,747900;16,714400;16,764650;0,027648;0,031345;16,722190;16,585492
EUR_TRY;2022-06-07T10:45;-999,267014;17,883900;17,848130;17,901780;0,027778;0,033803;17,850169;17,752536
TRY_JPY;2022-06-07T10:45;-999,267014;7,920000;7,904000;7,928000;-0,011554;-0,012836;7,939483;7,924201
USD_THB;2022-06-07T10:45;-999,267014;34,460000;34,391000;34,495000;0,002401;0,004311;34,473778;34,386020
USD_TRY;2022-06-07T10:45;-999,267014;16,747900;16,714400;16,764650;0,027648;0,031345;16,722190;16,585492
EUR_TRY;2022-06-07T10:45;-999,267014;17,881000;17,845240;17,898880;0,027547;0,033777;17,850169;17,752507
TRY_JPY;2022-06-07T10:45;-999,267014;7,920000;7,904000;7,928000;-0,011554;-0,012836;7,939483;7,924201
USD_THB;2022-06-07T10:45;-999,266935;34,460000;34,391000;34,495000;0,002401;0,004311;34,473778;34,386020
USD_TRY;2022-06-07T10:45;-999,266935;16,747900;16,714400;16,764650;0,027648;0,031345;16,722190;16,585492
EUR_TRY;2022-06-07T10:45;-999,266935;17,883900;17,848130;17,901780;0,027778;0,033803;17,850169;17,752536
TRY_JPY;2022-06-07T10:45;-999,266935;7,920000;7,904000;7,928000;-0,011554;-0,012836;7,939483;7,924201
USD_THB;2022-06-07T10:45;-999,266935;34,450000;34,381000;34,485000;0,001603;0,004223;34,473778;34,385921
USD_TRY;2022-06-07T10:45;-999,266935;16,747400;16,713910;16,764150;0,027608;0,031341;16,722190;16,585487
EUR_TRY;2022-06-07T10:45;-999,266935;17,879800;17,844040;17,897680;0,027451;0,033766;17,850169;17,752495
TRY_JPY;2022-06-07T10:45;-999,266935;7,920000;7,904000;7,928000;-0,011554;-0,012836;7,939483;7,924201
USD_THB;2022-06-07T10:45;-999,268029;34,450000;34,381000;34,485000;0,001603;0,004223;34,473778;34,385921
USD_TRY;2022-06-07T10:45;-999,255902;16,747500;16,714010;16,764250;0,027616;0,031342;16,722190;16,585488
EUR_TRY;2022-06-07T10:45;-999,255902;17,878200;17,842440;17,896080;0,027323;0,033752;17,850169;17,752479
TRY_JPY;2022-06-07T10:45;-999,255902;7,930000;7,914000;7,938000;-0,010756;-0,012747;7,939483;7,924301
USD_THB;2022-06-07T10:45;-999,239352;34,470000;34,401000;34,505000;0,003199;0,004400;34,473778;34,386120
USD_TRY;2022-06-07T10:45;-999,239352;16,748900;16,715400;16,765650;0,027727;0,031354;16,722190;16,585502
EUR_TRY;2022-06-07T10:45;-999,239352;17,874700;17,838950;17,892570;0,027044;0,033721;17,850169;17,752445
TRY_JPY;2022-06-07T10:45;-999,239352;7,930000;7,914000;7,938000;-0,010756;-0,012747;7,939483;7,924301
USD_THB;2022-06-07T10:45;-999,239352;34,470000;34,401000;34,505000;0,003199;0,004400;34,473778;34,386120
USD_TRY;2022-06-07T11:00;-999,243178;16,748600;16,715100;16,765350;0,026544;0,030727;16,724850;16,587122
EUR_TRY;2022-06-07T11:00;-999,241990;17,879500;17,843740;17,897380;0,025334;0,032480;17,852585;17,753730
TRY_JPY;2022-06-07T11:00;-999,241990;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,241990;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:00;-999,241990;16,749000;16,715500;16,765750;0,026576;0,030730;16,724850;16,587126
EUR_TRY;2022-06-07T11:00;-999,241990;17,879300;17,843540;17,897180;0,025318;0,032478;17,852585;17,753728
TRY_JPY;2022-06-07T11:00;-999,241990;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,241990;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:00;-999,241990;16,748800;16,715300;16,765550;0,026560;0,030729;16,724850;16,587124
EUR_TRY;2022-06-07T11:00;-999,241990;17,878000;17,842240;17,895880;0,025214;0,032466;17,852585;17,753715
TRY_JPY;2022-06-07T11:00;-999,241990;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,241990;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:00;-999,241990;16,748300;16,714800;16,765050;0,026520;0,030724;16,724850;16,587119
EUR_TRY;2022-06-07T11:00;-999,241990;17,875400;17,839650;17,893280;0,025007;0,032443;17,852585;17,753689
TRY_JPY;2022-06-07T11:00;-999,241990;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,241990;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:00;-999,241990;16,748300;16,714800;16,765050;0,026520;0,030724;16,724850;16,587119
EUR_TRY;2022-06-07T11:00;-999,241990;17,874800;17,839050;17,892670;0,024959;0,032438;17,852585;17,753683
TRY_JPY;2022-06-07T11:00;-999,241990;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,235130;34,470000;34,401000;34,505000;0,003287;0,004041;34,472356;34,386955
USD_TRY;2022-06-07T11:00;-999,235130;16,748300;16,714800;16,765050;0,026520;0,030724;16,724850;16,587119
EUR_TRY;2022-06-07T11:00;-999,235130;17,876300;17,840550;17,894180;0,025079;0,032451;17,852585;17,753698
TRY_JPY;2022-06-07T11:00;-999,235130;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,235130;34,460000;34,391000;34,495000;0,002490;0,003952;34,472356;34,386855
USD_TRY;2022-06-07T11:00;-999,235130;16,748700;16,715200;16,765450;0,026552;0,030728;16,724850;16,587123
EUR_TRY;2022-06-07T11:00;-999,235130;17,874700;17,838950;17,892570;0,024951;0,032437;17,852585;17,753682
TRY_JPY;2022-06-07T11:00;-999,235130;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,235130;34,460000;34,391000;34,495000;0,002490;0,003952;34,472356;34,386855
USD_TRY;2022-06-07T11:00;-999,235130;16,748700;16,715200;16,765450;0,026552;0,030728;16,724850;16,587123
EUR_TRY;2022-06-07T11:00;-999,235130;17,875000;17,839250;17,892870;0,024975;0,032440;17,852585;17,753685
TRY_JPY;2022-06-07T11:00;-999,235130;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,235130;34,460000;34,391000;34,495000;0,002490;0,003952;34,472356;34,386855
USD_TRY;2022-06-07T11:00;-999,235130;16,750100;16,716600;16,766850;0,026663;0,030740;16,724850;16,587137
EUR_TRY;2022-06-07T11:00;-999,235130;17,876600;17,840850;17,894480;0,025102;0,032454;17,852585;17,753701
TRY_JPY;2022-06-07T11:00;-999,235130;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,235130;34,460000;34,391000;34,495000;0,002490;0,003952;34,472356;34,386855
USD_TRY;2022-06-07T11:00;-999,235130;16,750100;16,716600;16,766850;0,026663;0,030740;16,724850;16,587137
EUR_TRY;2022-06-07T11:00;-999,235130;17,876100;17,840350;17,893980;0,025063;0,032450;17,852585;17,753696
TRY_JPY;2022-06-07T11:00;-999,235130;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,235130;34,460000;34,391000;34,495000;0,002490;0,003952;34,472356;34,386855
USD_TRY;2022-06-07T11:00;-999,235130;16,750100;16,716600;16,766850;0,026663;0,030740;16,724850;16,587137
EUR_TRY;2022-06-07T11:00;-999,235130;17,874600;17,838850;17,892470;0,024943;0,032436;17,852585;17,753681
TRY_JPY;2022-06-07T11:00;-999,235130;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,235130;34,460000;34,391000;34,495000;0,002490;0,003952;34,472356;34,386855
USD_TRY;2022-06-07T11:00;-999,235130;16,750100;16,716600;16,766850;0,026663;0,030740;16,724850;16,587137
EUR_TRY;2022-06-07T11:00;-999,235130;17,875100;17,839350;17,892980;0,024983;0,032441;17,852585;17,753686
TRY_JPY;2022-06-07T11:00;-999,235130;7,930000;7,914000;7,938000;-0,009732;-0,012478;7,938543;7,924358
USD_THB;2022-06-07T11:00;-999,235130;34,460000;34,391000;34,495000;0,002490;0,003952;34,472356;34,386855
USD_TRY;2022-06-07T11:00;-999,235130;16,750100;16,716600;16,766850;0,026663;0,030740;16,724850;16,587137
